Generation 10
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 4792.0
-4.065481273207323 -10.178514667883684 -17.778799202347507 -0.3868492502721541 -2.2930503004045697 4.635884069954193 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 4761.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -2.2930503004045697 4.635884069954193 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 4746.0
-3.668086829181956 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -9.08555440489637 | 4600.0
-3.668086829181956 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -2.3987816648174283 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 4566.0
-3.668086829181956 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -4.436966573955772 -7.993450030969676 | 4334.0
-4.065481273207323 -7.719808936398487 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -7.537341852418592 -3.8503412413263978 -9.08555440489637 | 4137.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 4098.0
-3.802944727680616 -8.363492122616549 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 4021.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -2.2930503004045697 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -9.08555440489637 | 4014.0
-3.668086829181956 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -2.3987816648174283 4.635884069954193 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 3876.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 3862.0
-2.2469827058012584 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 3839.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 3838.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 3654.0
-3.668086829181956 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -7.537341852418592 -5.305169782538891 -7.477923233218693 | 3531.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 3471.0
-4.065481273207323 -9.711432954160848 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -7.537341852418592 -2.9487891139550744 -7.993450030969676 | 3430.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -2.2930503004045697 2.0203919062185296 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 3275.0
-3.668086829181956 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 3225.0
-2.2469827058012584 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 2987.0
-3.668086829181956 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -2.3987816648174283 1.6427037630880175 -4.791073741715653 -3.8503412413263978 -9.404690138115871 | 2609.0
-3.802944727680616 -8.363492122616549 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 2419.0
-3.668086829181956 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 2277.0
-3.802944727680616 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.3987816648174283 1.6427037630880175 -4.791073741715653 -3.8503412413263978 -9.08555440489637 | 2272.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -2.2930503004045697 4.635884069954193 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 2264.0
-2.2469827058012584 -7.661332586654795 -18.548731087408637 -0.3868492502721541 -2.2930503004045697 4.635884069954193 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 2155.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 2134.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.3987816648174283 3.8973600177643855 -7.537341852418592 -3.8503412413263978 -9.08555440489637 | 1952.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 1837.0
-3.668086829181956 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.791073741715653 -3.8503412413263978 -9.08555440489637 | 1776.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -7.537341852418592 -3.8503412413263978 -9.08555440489637 | 1756.0
-3.668086829181956 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.637094470342276 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 1681.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 1564.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -2.9487891139550744 -7.993450030969676 | 1500.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -2.207365293831719 1.6427037630880175 -4.245272432005377 -2.9487891139550744 -9.08555440489637 | 1488.0
-2.2469827058012584 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 1456.0
-3.668086829181956 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 4.635884069954193 -4.245272432005377 -2.9487891139550744 -7.993450030969676 | 1298.0
-4.065481273207323 -7.9628544404722295 -17.592008582441782 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 1257.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 1062.0
-4.065481273207323 -9.711432954160848 -17.9730294471937 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 858.0
-2.2469827058012584 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 850.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 798.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -7.537341852418592 -2.9487891139550744 -7.993450030969676 | 773.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 748.0
-4.065481273207323 -7.661332586654795 -17.592008582441782 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 690.0
-3.802944727680616 -8.363492122616549 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 650.0
-2.2469827058012584 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 611.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 500.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -7.537341852418592 -2.9487891139550744 -9.08555440489637 | 461.0
-4.065481273207323 -7.661332586654795 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 442.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 419.0
-3.802944727680616 -7.661332586654795 -17.592008582441782 -0.6753972570193709 -2.3987816648174283 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 396.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 394.0
-4.065481273207323 -10.178514667883684 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 4.635884069954193 -7.537341852418592 -2.9487891139550744 -9.08555440489637 | 249.0
-2.2469827058012584 -7.661332586654795 -17.9730294471937 -0.3868492502721541 -2.2930503004045697 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -9.08555440489637 | 216.0
-3.802944727680616 -8.363492122616549 -17.9730294471937 -0.6753972570193709 -3.5343276551352805 1.6427037630880175 -7.537341852418592 -3.8503412413263978 -7.993450030969676 | 82.0
-4.065481273207323 -7.661332586654795 -17.592008582441782 -0.3868492502721541 -3.5343276551352805 1.6427037630880175 -4.245272432005377 -3.8503412413263978 -7.993450030969676 | 28.0
